ID,Place,Place,Place,Coordinates,Type,Region,Texts related (lookup),MSS related (lookup)
LOC5638Sehga,Ṣǝhga,,,,district,,,
LOC5639Sehill,Sǝḥillo,,,,pl.n.,,,
LOC5640Sekana,Šǝkäna Amba,,,,mt.,,,
LOC5641Sekkat,Šǝkkäti,,,,pl.n.,,,
LOC5642Sekla,Sǝkla,,,,fortress,,,
LOC5643Seko,Šeko,,,,town,,,
LOC5644SelaAs,Sela Asfarre,,,,mt.,,,
LOC5645Selala,Šǝlälä,,,,reg.,,,
LOC5646Selalo,Ṣǝlalo,,,,reg.,,,
LOC5647Selalo,Ṣǝlalo Amanuʾel,,,,mon.,,,
LOC5648SelaMe,Šela-Mela,,,,settl.,,,
LOC5649SelanZ,Selanž,,,,town,,,
LOC5650Seljan,Seljanville,,,,town,,,
LOC5651SellaA,Sǝllaʿ Abba Gärima,,,,church,,,
LOC5652Sellal,Ṣǝllalǝš,,,,reg.,,,
LOC5653Sellal,Šǝllalo,,,,town,,,
LOC5654Sellar,Ṣǝlläre,,,,riv.,,,
LOC5655Sellas,Śǝllase,,,,mt.,,,
LOC5656Sellas,Śǝllase Gudufru,,,,mon.,,,
LOC5657Selle,Šelle,,,,settl.,,,
LOC5658Sellem,Ṣǝllǝma,,,,pl.n.,,,
LOC5659Sellum,Ṣǝllum Bäʿatti,,,,pl.n.,,,
LOC5660Selte,Sǝlṭe,,,,zone,,,
LOC5661SemJem,Šǝm Ǧǝmnuq,,,,pl.n.,,,
LOC5662Semada,Sǝmäda,,,,pl.n.,,,
LOC5663Semane,Šǝmanǝguś Laʿǝlay,,,,settl.,,,
LOC5664Semane,Šǝmanǝguś Taḥtay,,,,settl.,,,
LOC5665Semaza,Šǝmäzana,,,,reg.,,,
LOC5666Sembal,Ṣǝmbäla,Ṣämbäla,,,pl.n.,,,
LOC5667Sember,Šǝmbǝrä Kwǝre,Šǝmbǝrä Kure,,,pl.n.,,,
LOC5668Seme,Šǝme,,,,ethn.,,,
LOC5669SemeMa,Šǝme Maryam,,,,church,,,
LOC5670Semema,Sǝmema,,,,settl.,,,
LOC5671Semen,Sǝmen,Sämen,,,reg.,,,
LOC5672SemenH,Sǝmen Hawaza,,,,town,,,
LOC5673Semera,Semera,,,,town,,,
LOC5674Semira,Šemiramakert,,,,pl.n.,,,
LOC5675Sen,Sǝn,,,,pl.n.,,,
LOC5676Sen,Sen,,,,pl.n.,,,
LOC5677Sendaf,Sendafa,,,,town,,,
LOC5678Sendi,Šendi,,,,pl.n.,,,
LOC5679Senega,Senegal,,,,country,,,
LOC5680Senega,Senegal,,,,post,Omo,,
LOC5681Senega,Senegal,,,,riv.,,,
LOC5682Senega,Senegambian,,,,ling.,,,
LOC5683Senqat,Sǝnqata,,,,pl.n.,,,
LOC5684Senwa,Senwa,,,,town,,,
LOC5685Sera,Ṣǝraʿ,Ḍǝraʿ,,,prov.,,,
LOC5686SeraAb,Ṣǝraʿ Abrǝha wä-Aṣbǝḥa,,,,church,,,
LOC5687Serdo,Serdo,,,,mt.,,,
LOC5688SereMa,Śǝre Mädḫane ʿAläm,,,,mon.,,,
LOC5689Serell,Ṣǝrella,,,,reg.,,,
LOC5690Sereti,Ṣǝreʾti,,,,reg.,,,
LOC5691Seres,Seres,,,,pl.n.,,,
LOC5692SerhaS,Ṣǝrḥa Ṣǝyon Ḥawaryat Golla Qǝddus Mikaʾel,,,,church,,,
LOC5693Serka,Šǝrka,,,,pl.n.,,,
LOC5694Serug,Serug,Baṭnān,Sǝrug; Suruç,,town,,,
LOC5695SerwAn,Sǝrw Anbäsa,Däbrä Gännät Śǝllase,,,mon.,,,
LOC5696Setal,Šǝtäl,,,,pl.n.,,,
LOC5697Setit,Setit,,,,riv.,,,
LOC5698Sevam,Ševam,,,,mt.,,,
LOC5699Sevill,Seville,,,,town,,,
LOC5700Sewada,Sǝwada,,,,pl.n.,,,
LOC5701SewlaG,Šǝwla Giyorgis,,,,church,,,
LOC5702Seyche,Seychelles,,,,is.,,,
LOC5703SeyonM,Ṣǝyon Maryam,,,,church,,,
LOC5704Shabei,Shabeit,,,,pl.n.,,,
LOC5705Shangh,Shanghai,,,,city,,,
LOC5706Shangd,Shangdu,,,,town,,,
LOC5707Sharan,Sharanpur,,,,pl.n.,,,
LOC5708Shella,Shellal,,,,pl.n.,,,
LOC5709Shendi,Shendi,,,,pl.n.,,,
LOC5710Shinga,Shingaani,,,,pl.n.,,,
LOC5711Sibloi,Sibloi,,,,pl.n.,,,
LOC5712Sibu,Sibu,,,,reg.,,,
LOC5713Sibuu,Sibuu,,,,reg.,,,
LOC5714Sicily,Sicily,,,,is.,,,
LOC5715Sidhpu,Sidhpur,,,,city,,,
LOC5716Sidiha,Sidīḥá ʿAlé,,,,pl.n.,,,
LOC5717Sido,Sido,,,,ethn.,,,
LOC5718Sido,Sido,,,,lang.,,,
LOC5719Sidon,Sidon,,,,city,,,
LOC5720Sierra,Sierra-Leone,,,,country,,,
LOC5721Sigama,Šigama,,,,settl.,,,
LOC5722Sigima,Šigima,,,,settl.,,,
LOC5723Sihat,Siḥat,,,,pl.n.,,,
LOC5724Sihi,Sihi,,,,pl.n.,,,
LOC5725AsSihr,Aš-Šihr,,,,city,,,
LOC5726Sikina,Šikina,,,,riv.,,,
LOC5727Sikkat,Sikkat Bandar,,,,pl.n.,,,
LOC5728Silabo,Šilabo,,,,pl.n.,,,
LOC5729Sileos,Sileos,,,,pl.n.,,,
LOC5730Sili,Šili,,,,town,,,
LOC5731Silil,Silil,,,,port,,,
LOC5732Sim,Sīm,,,,pl.n.,,,
LOC5733Sima,Ṣima,,,,pl.n.,,,
LOC5734Sinai,Sinai,Ǧabal Mūsā,Ṭūr Sīnāʾ,,mt.,,,
LOC5735Sinai,Sinai,,,,peninsula,,,
LOC5736Sinana,Sinana,,,,wär.,,,
LOC5737Sinana,Sinana-Dinšo,,,,wär.,,,
LOC5738Sind,Sind,,,,pl.n.,,,
LOC5739Sindh,Sindh,,,,pl.n.,,,
LOC5740Sinfa,Šinfa,,,,riv.,,,
LOC5741Singap,Singapore,,,,city,,,
LOC5742Singar,Singar,,,,mt.,,,
LOC5743Sinkat,Sinkat,,,,pl.n.,,,
LOC5744Sinnar,Sinnār,Sǝnnar,,,reg.,,,
LOC5745Sinnar,Sinnār al-Madīna,,,,town,,,
LOC5746Siqall,Siqälla,,,,town,,,
LOC5747Siraf,Sīrāf,,,,reg.,,,
LOC5748Siraz,Šīrāz,,,,reg.,,,
LOC5749Sire,Šire,Sire,Šǝre,,reg.,,,
LOC5750SireMa,Sire Mädḫane ʿAläm,,,,church,,,
LOC5751Sirwah,Ṣirwāh,,,,reg.,,,
LOC5752Sis,Sis,Sīs,,,pl.n.,,,
LOC5753Sisind,Šišinda,,,,pl.n.,,,
LOC5754Sivas,Sivas,,,,pl.n.,,,
LOC5755Siyaro,Siyaro,,,,pl.n.,,,
LOC5756Skopel,Skopelos,,,,is.,,,
LOC5757SLHm,SLḤ-m,,,,pl.n.,,,
LOC5758SLHNm,SLḤN-m,,,,pl.n.,,,
LOC5759Soba,Soba,,,,town,,,
LOC5760Sobaha,Sobaha,,,,territory,,,
LOC5761Sobat,Sobat,,,,riv.,,,
LOC5762Sodare,Sodäre,,,,pl.n.,,,
LOC5763SoddoG,Soddo Giyorgis,,,,church,,,
LOC5764SoddoH,Soddo-Hossaʿǝna,,,,reg.,,,
LOC5765SoddoM,Soddo Maryam,,,,church,,,
LOC5766SoddoM,Soddo Mǝdrä Käbd,,,,church,,,
LOC5767SoddoT,Soddo Täklä Haymanot,,,,church,,,
LOC5768SoddoY,Soddo Yoḥannǝs,,,,church,,,
LOC5769Sofala,Sofala,Safāla az-Zanǧ,,,town,,,
LOC5770Sofi,Sofi,,,,pl.n.,,,
LOC5771Sofkar,Sofkar,,,,pl.n.,,,
LOC5772Sogo,Sogo,,,,mt.,,,
LOC5773SokaDi,Soka Dibiḉḉe,,,,pl.n.,,,
LOC5774SolaMe,Šola Meda,,,,reg.,,,
LOC5775Soldaj,Soldaja,Sudak,,,town,,,
LOC5776SoleQa,Sole Qawwe,,,,pl.n.,,,
LOC5777Soling,Solingen,,,,city,,,
LOC5778Soma,Ṣoma,,,,amba,,,
LOC5779Somadu,Somadu,,,,pl.n.,,,
LOC5780Somma,Somma,,,,mt.,,,
LOC5781Sonke,Šonke,,,,reg.site,,,
LOC5782Sonkey,Šonkǝyyä,,,,is.,,,
LOC5783Sooda,Sooda,,,,town,,,
LOC5784Sooddo,Sooddoo,,,,wär.,,,
LOC5785SoofOm,Soof Omar,,,,pl.n.,,,
LOC5786Soqla,Soqla,,,,arch. site,,,
LOC5787Soqota,Soqota,,,,church,,,
LOC5788Soqotr,Soqoṭra,Suquṭra; Socotra,Suqaṭrāʾ; Usquṭrā; Suqūṭarāʾ,,is.,,,
LOC5789Sorand,Sor and Gäba,,,,awr.,,,
LOC5790Sori,Sori,,,,riv.,,,
LOC5791Sosa,Šoša,,,,pl.n.,,,
LOC5792Sorona,Ṣorona,,,,reg.,,,
LOC5793Sorya,Sorya,,,,reg.,,,
LOC5794Sotal,Šotäl,,,,pl.n.,,,
LOC5795Sotina,Sotina,,,,town,,,
LOC5796Sousse,Sousse,,,,pl.n.,,,
LOC5797Spain,Spain,,,,country,,,
LOC5798Spigli,Spigliótissa,,,,settl.,,,
LOC5799Spira,Spira,,,,pl.n.,,,
LOC5800SSLTMD,SSLT MDBN,,,,pl.n.,,,
LOC5801Stabia,Stabiae,,,,pl.n.,,,
LOC5802Stade,Stade,,,,town,,,
LOC5803Strasb,Strasbourg,Strassburg,,,town,,,
LOC5804Suayba,Šuʿayba,,,,port,,,
LOC5805SubhaS,Subḥa Ṣaʿaṣe,,,,reg.,,,
LOC5806Sudoha,Sudoḥa ʿEla,,,,pl.n.,,,
LOC5807Suez,Suez,,,,Gulf,,,
LOC5808Sufenq,Sufenqära,,,,pl.n.,,,
LOC5809Sufi,Sufi,,,,town,,,
LOC5810Suggos,Suggosa,,,,pl.n.,,,
LOC5811Suha,Suha,,,,riv.,,,
LOC5812Suhaj,Sūhāǧ,,,,pl.n.,,,
LOC5813Suhar,Ṣūḥār,Sohar,,,town,,,
LOC5814Suhba,Šuhbāʾ,Philippopolis,,,town,,,
LOC5815Sullo,Sullo,,,,riv.,,,
LOC5816Sullum,Šullum Ahmad,,,,pl.n.,,,
LOC5817Sultan,Sulṭāniyyah,,,,pl.n.,,,
LOC5818Sulult,Sululta,,,,mt.,,,
LOC5819Sulult,Sululta,,,,pl.n.,,,
LOC5820Sumatr,Sumatra,,,,is.,,,
LOC5821Sunjul,Sunǧula,,,,pl.n.,,,
LOC5822Sungur,Šungura,,,,pl.n.,,,
LOC5823Suphee,Supheenaa,,,,wär.,,,
LOC5824Suraba,Šurab al-Gaš,,,,pl.n.,,,
LOC5825Surat,Surat,,,,town,,,
LOC5826Surma,Surma,,,,wär.,,,
LOC5827Surre,Surre,,,,pl.n.,,,
LOC5828Suruc,Suruç,,,,pl.n.,,,
LOC5829Sweden,Sweden,,,,country,,,
LOC5830Switze,Switzerland,,,,country,,,
LOC5831Sydney,Sydney,,,,town,,,
LOC5832Syene,Syḗnē,,,,town,,,
LOC5833Syria,Syria,,,,country,,,
LOC5834TaakaM,Taʾaḵa Maryam,,,,arch. site,,,
LOC5835TabaNo,Ṭaba Nolawi,,,,church,,,
LOC5836Tabito,Täbito,,,,town,,,
LOC5837Tabor,Tabor,,,,mt.,,,
LOC5838TaccAr,Tačč Armaḉǝho,,,,wär.,,,
LOC5839TaccBe,Tačč Bet Kora,,,,reg.,,,
LOC5840TaccGa,Tačč Gayǝnt,,,,wär.,,,
LOC5841TaccTa,Tačč Tänta,,,,wär.,,,
LOC5842Tadacc,Ṭädačča,,,,is.,,,
LOC5843Tadbab,Tädbabä Maryam,,,,church,,,
LOC5844Tafa,Ṭafa,,,,pl.n.,,,
LOC5845Tafat,Ṭafat,,,,pl.n.,,,
LOC5846Tagula,Tägulät,,,,reg.,,,
LOC5847Tajura,Taǧūra,Taǧurra,Tadjoura,,port,,,
LOC5848Tagwag,TägwägǝwaYoḥannǝs Wäldä Nägwädgwad,Tägoga Yoḥannǝs Wäldä Nägwädgwad,Tägugwa Yoḥannǝs Wäldä Nägwädgwad,,church,,,
LOC5849Taha,Taḫa,,,,pl.n.,,,
LOC5850Tahali,Tahali,,,,riv.,,,
LOC5851Tahani,Ṭaḥanit Mäkina,,,,church,,,
LOC5852Tahaqo,Tähaqot Maryam Ṣǝyon,,,,church,,,
LOC5853Tahena,Ṭäḥǝnän,,,,pl.n.,,,
LOC5854Tahta,Ṭahṭā,,,,pl.n.,,,
LOC5855Tahtay,Taḥtay Adyabo,,,,reg.,,,
LOC5856Tahtay,Taḥtay Mäläzo,,,,reg.,,,
LOC5857Tahtay,Taḥtay Ṣǝraʿ,,,,reg.,,,
LOC5858Tahtay,Taḥtay May Ḥumär,,,,pl.n.,,,
LOC5859Tahtay,Taḥtay Qorare,,,,wär.,,,
LOC5860Taif,Ṭāʾif,,,,town,,,
LOC5861Taizz,Taʿizz,,,,town,,,
LOC5862Taka,Taka,,,,prov.,,,
LOC5863Takala,Täḵäla,,,,pl.n.,,,
LOC5864Takkaz,Täkkäze,,,,riv.,,,
LOC5865Takkaz,Täkkaze Mǝllaš,,,,reg.,,,
LOC5866Takli,Täḵli,,,,wär.,,,
LOC5867Takwel,Täkwǝlädäre,Täkulädäre,Tähulädäre,,reg.,,,
LOC5868Talag,Talag,,,,town,,,
LOC5869Talas,Talas,,,,riv.,,,
LOC5870Talayy,Täläyyä Gäbrä Mädḫǝn,,,,sch.,,,
LOC5871Talaza,Talazag,,,,pl.n.,,,
LOC5872Talaza,Ṭäläzämo,,,,pl.n.,,,
LOC5873Taleex,Taleex,,,,town,,,
LOC5874Tallah,Tallahasee,,,,town,,,
LOC5875Tallo,Tällo,,,,wär.,,,
LOC5876Talmis,Talmis,Kalabsha,,,town,,,
LOC5877Talo,Ṭalo,,,,mt.,,,
LOC5878Talo,Ṭalo,,,,settl.,,,
LOC5879Taltal,Taltallii,,,,reg.,,,
LOC5880Tamali,Tämalihe,,,,pl.n.,,,
LOC5881Tamayi,Ṭamayit Giyorgis,,,,church,,,
LOC5882Tamben,Tämben,Tänben,,,reg.,,,
LOC5883Tamca,Tämḉa,,,,riv.,,,
LOC5884Tamo,Tamo,,,,fortress,,,
LOC5885Tamqi,Tämqi,,,,pl.n.,,,
LOC5886Tamre,Tamre,,,,pl.n.,,,
LOC5887Tamseh,Tämsǝḥul Ǝnda Kidanä Mǝḥrät,,,,church,,,
LOC5888Tana,Ṭana,Ṣana,,,lake,,,
LOC5889Tana,Tana,,,,riv.,,,
LOC5890TanaQi,Ṭana Qirqos,,,,is.,,,
LOC5891Tanas,Tänas,,,,pl.n.,,,
LOC5892Tander,Tandere,,,,pl.n.,,,
LOC5893Tanga,Tanga,,,,port,,,
LOC5894Tangan,Tanganyika,,,,country,,,
LOC5895Tangie,Tangier,,,,town,,,
LOC5896Tankah,Tänkäḥe,,,,pl.n.,,,
LOC5897Tankal,Tänkäl,,,,pl.n.,,,
LOC5898Tanqha,Tanqha,Tumha,Tǝmḵwa,,pl.n.,,,
LOC5899Tanqan,Ṭänqäñña,,,,reg.,,,
LOC5900Tanqwe,Tänqwe Bäläl,,,,pl.n.,,,
LOC5901Tanta,Tänta,,,,town,,,
LOC5902Tanta,Tänta,,,,wär.,,,
LOC5903TantaM,Tänta Mikaʾel,,,,church,,,
LOC5904Tantah,Tantah,,,,town,Eg.,,
LOC5905Tanzan,Tanzania,,,,country,,,
LOC5906Tappi,Täi,,,,town,,,
LOC5907Taqali,Taqali,,,,kingdom,,,
LOC5908Taqara,Taqara,,,,reg.,,,
LOC5909Taquss,Ṭaqussa,Dagusa,,,reg.,,,
LOC5910TaraEm,Tära Ǝmni,,,,reg.,,,
LOC5911Tarawd,Ṭarawd,,,,pl.n.,,,
LOC5912Tarim,Tarīm,,,,pl.n.,,,
LOC5913TarmaB,Ṭarma Bärr,,,,mt.,,,
LOC5914Tarra,Tärra,,,,reg.,,,
LOC5915Tarsîs,Taršîš,,,,land,,,
LOC5916Tarsos,Tarsos,,,,pl.n.,,,
LOC5917Taru,Taru,,,,desert,,,
LOC5918Tasamm,Täsämma Abba Qämmaw,,,,pl.n.,,,
LOC5919Tasana,Täsänäy,,,,town,,,
LOC5920TatAli,Tat ʿAlī,,,,volcano,,,
LOC5921Tatara,Ṭäṭära,,,,pl.n.,,,
LOC5922Tatya,Ṭaṭya,,,,pl.n.,,,
LOC5923Tawana,Täwanäy,,,,mon.,,,
LOC5924atTawf,at-Tawfīq,,,,mosque,,,
LOC5925Tawlam,Täwlämbä,,,,riv.,,,
LOC5926Tazzan,Tazzan,,,,amba,,,
LOC5927Teba,Ṭǝba,,,,pl.n.,,,
LOC5928Teco,Tǝḉo,,,,reg.,,,
LOC5929Teco,Tǝḉo,,,,town,,,
LOC5930Tedrar,Tedrär,,,,arch. site,,,
LOC5931Tef,Ṭef,,,,mt.,,,
LOC5932Tegray,Tǝgray,,,,prov.,,,
LOC5933Tehran,Tehran,,,,town,,,
LOC5934Tekaru,Tekaru,,,,reg.,,,
LOC5935Tekul,Tǝkul,,,,reg.,,,
LOC5936TelAvi,Tel Aviv,,,,town,,,
LOC5937TelatG,Ṭǝlat Gǝn,,,,reg.,,,
LOC5938Teleki,Teleki,,,,mt.,,,
LOC5939Tella,Tellā,,,,pl.n.,,,
LOC5940Telleq,Tǝllǝqu Giše,,,,reg.,,,
LOC5941Telo,Telo,,,,reg.,,,
LOC5942Telq,Ṭǝlq,,,,reg.,,,
LOC5943Temezz,Tǝmǝzzäʾa,,,,reg.,,,
LOC5944Temqat,Ṭǝmqätä Baḥǝr Qǝddus Mikaʾel,,,,church,,,
LOC5945TenaAl,Ṭǝna Aläm,,,,town,,,
LOC5946Tendah,Tendaho,Tandaḥó,,,reg.,,,
LOC5947Tenkat,Tǝnkät,,,,pl.n.,,,
LOC5948Tensae,Tǝnsaʾe,,,,riv.,,,
LOC5949Tensae,Tǝnsaʾe Bǝrhan,Abomsa,,,town,,,
LOC5950Tensok,Tǝnsoḵe,,,,pl.n.,,,
LOC5951Tensok,Tǝnsoḵe Arägawi,,,,church,,,
LOC5952Tewo,Tewʿo,,,,pl.n.,,,
LOC5953Tensok,Tǝnsoḵe Mikaʾel,,,,church,,,
LOC5954Tental,Ṭǝnṭal,Ṭǝlṭal,Ṭalṭal,,plain,,,
LOC5955Tepi,Tepi,Tippi,,,town,,,
LOC5956TequrW,Ṭǝqur Wǝha,,,,riv.,,,
LOC5957TeraAs,Ṭǝra Asfäri Ǝsṭifanos,Ṭǝlasfäri Ǝsṭifanos,,,mon.,,,
LOC5958Terari,Ṭǝrari,,,,riv.,,,
LOC5959Terone,Ṭǝrone,,,,pl.n.,,,
LOC5960TeruSi,Ṭǝru Sina,,,,pl.n.,,,
LOC5961Teya,Ṭǝya,Ṭiya,,,arch. site,,,
LOC5962TezaAm,Ṭeza Amba,,,,pl.n.,,,
LOC5963Thaila,Thailand,,,,country,,,
LOC5964Thapis,Thapis,,,,pl.n.,,,
LOC5965Thebai,Thebais,,,,pl.n.,,,
LOC5966Thebes,Thebes,,,,pl.n.,,,
LOC5967Tiazol,Tiazol,,,,mt.,,,
LOC5968Tibbe,Tibbe,,,,pl.n.,,,
LOC5969Tiberi,Tiberias,,,,town,,,
LOC5970Tibest,Tibesti,,,,pl.n.,,,
LOC5971Tibet,Tibet,,,,reg.,,,
LOC5972Tidan,Tidan,,,,riv.,,,
LOC5973Tiesu,Ṭiʾesu,,,,mt.,,,
LOC5974Tiflis,Tiflis,,,,town,,,
LOC5975Tigris,Tigris,,,,riv.,,,
LOC5976Tigu,Tigu,,,,pl.n.,,,
LOC5977Tihama,Tihāma,,,,plain,,,
LOC5978Tiiffa,Tiiffa,,,,settl.,,,
LOC5979Tika,Tika,,,,lang.,,,
LOC5980Tilq,Ṭilq,,,,residence,,,
LOC5981Timbuk,Timbuktu,,,,town,,,
LOC5982Timna,Timnaʿ,,,,town,,,
LOC5983Tinist,Tinista,,,,pl.n.,,,
LOC5984Tio,Tīʿo,Bolo; Thio; Tiiqo,,,riv.,,,
LOC5985Tio,Tīʿo,,,,town,,,
LOC5986Tiqo,Ṭiqo,,,,pl.n.,,,
LOC5987Tiroo,Ṭiroo,,,,pl.n.,,,
LOC5988TisAbb,Ṭis Abbay,,,,town,,,
LOC5989Tisesa,Ṭisǝsat,,,,water falls,,,
LOC5990Tittmo,Tittmoning,,,,pl.n.,,,
LOC5991Toba,Toba,,,,kingdom,,,
LOC5992Toca,Toḉa,,,,town,,,
LOC5993Tocoro,Tocoro,,,,riv.,,,
LOC5994Todluc,Todluc,,,,pl.n.,,,
LOC5995TogWaj,Tog Waǧaale,Täfäri Bär,,,town,,,
LOC5996Togɖee,Togɖeer,,,,reg.,,,
LOC5997Tokar,Tokar,,,,pl.n.,,,
LOC5998Tokke,Tokke,,,,mt.,,,
LOC5999Tokond,Toḵondaʿ,,,,pl.n.,,,
LOC6000Tokyo,Tokyo,,,,town,,,
LOC6001Tole,Tole,,,,reg.,,,
LOC6002Tollah,Ṭollaḥa,,,,pl.n.,,,
LOC6003Tolo,Tolo,,,,ethn.,,,
LOC6004Tolu,Tolu,,,,ethn.,,,
LOC6005TomaGe,Ṭomä Gǝrar,,,,pl.n.,,,
LOC6006Tômala,Tômala,,,,pl.n.,,,
LOC6007Tomat,Tomat,,,,pl.n.,,,
LOC6008Tombak,Tombakh,,,,riv.,,,
LOC6009Tonkin,Tonkin,,,,pl.n.,,,
LOC6010Toqoss,Toqošši,,,,well,,,
LOC6011Tor,Tor,,,,port,,,
LOC6012Tora,Ṭora,,,,reg.,,,
LOC6013ToraMa,Tora Mäsk,,,,pl.n.,,,
LOC6014Torat,Torat,,,,pl.n.,,,
LOC6015Torbi,Torbi,,,,pl.n.,,,
LOC6016Toront,Toronto,,,,town,,,
LOC6017Totola,Ṭotola,,,,pl.n.,,,
LOC6018Toulou,Toulouse,,,,town,,,
LOC6019Tourno,Tournon,,,,town,,,
LOC6020Transk,Transkei,,,,town,,,
LOC6021Transo,Transoxiana,,,,reg.,,,
LOC6022Transv,Transvaal,,,,reg.,,,
LOC6023Trebiz,Trebizond,Trabzon,,,town,,,
LOC6024Trenti,Trentino,,,,reg.,,,
LOC6025Trevi,Trevi,,,,town,,,
LOC6026Trier,Trier,,,,town,,,
LOC6027Triest,Trieste,,,,town,,,
LOC6028Trinid,Trinidad,,,,is.,,,
LOC6029Tripol,Tripoli,,,,town,,,
LOC6030Troia,Troia,,,,town,,,
LOC6031Trondh,Trondheim,,,,town,,,
LOC6032Tubing,Tübingen,,,,town,,,
LOC6033Tulgit,Tulgit,,,,pl.n.,,,
LOC6034Tunisi,Tunisia,,,,country,,,
LOC6035Tulluu,Tulluu Amara,,,,mt.,,,
LOC6036Tulluu,Tulluu Guddoo,Däbrä Ṣǝyon,Ṣǝyon Maryam; Däbrä Ḉon,,is.,,,
LOC6037Tulluu,Tulluu Yaaʾi,,,,reg.,,,
LOC6038Tulluu,Tulluu-Diimtu,,,,mt.,,,
LOC6039Tulluu,Tulluu-Walal,,,,mt.,,,
LOC6040Turin,Turin,,,,town,,,
LOC6041Turkan,Turkana,Rudolf,,,lake,,,
LOC6042Turmi,Turmi,,,,pl.n.,,,
LOC6043Tutemi,Tūtēmir,,,,pl.n.,,,
LOC6044TutoFe,Tuto Fela,,,,reg.,,,
LOC6045Tuttit,Tuttiti,,,,pl.n.,,,
LOC6046Tuuro,Tuuro,,,,pl.n.,,,
LOC6047Tzinis,Tzinista,,,,pl.n.,,,
LOC6048UasoNy,Uaso Nyiro,,,,riv.,,,
LOC6049Uba,Uba,,,,pl.n.,,,
LOC6050alUbay,al-Ubayyiḍ,,,,settl.,,,
LOC6051Uddumm,ʿUddumma,,,,lake,,,
LOC6052Ugarit,Ugarit,,,,pl.n.,,,
LOC6053Uhud,Uḥud,,,,pl.n.,,,
LOC6054Umarku,ʿUmarkule,,,,settl.,,,
LOC6055Umburr,Umburr Mikaʾel,,,,church,,,
LOC6056UmmAbd,Umm ʿAbdallāh,,,,Dahlak,,,
LOC6057UmmalB,Umm al-Bagar,,,,is.,,,
LOC6058UmmEdl,Umm ʿƎdla,,,,pl.n.,,,
LOC6059UmmDur,Umm Durmān,Omdurman,,,pl.n.,,,
LOC6060Ummuna,Ummuna,,,,Mt.,,,
LOC6061Ungull,ʿUngullä,,,,arch. site,,,
LOC6062Uppsal,Uppsala,,,,town,,,
LOC6063UraMas,ʿUra Mäsqäl,ʿOra Mäsqäl,Betä Mäsqäl,,church,,,
LOC6064Urael,Uraʾel,,,,church,,,
LOC6065Urata,Urata,,,,mt.,,,
LOC6066Urdifa,ʿUrdí fāgé,,,,pl.n.,,,
LOC6067Urga,Urga,,,,pl.n.,Gamo,,
LOC6068Usno,Usno,,,,pl.n.,,,
LOC6069Uten,Uten,,,,pl.n.,,,
LOC6070Uzama,Uzama,,,,pl.n.,,,
LOC6071Valenc,Valencia,,,,town,,,
LOC6072Valent,Valentia,,,,is.,,,
LOC6073Veneto,Veneto,,,,reg.,,,
LOC6074Venice,Venice,,,,town,,,
LOC6075Vesuvi,Vesuvius,,,,mt.,,,
LOC6076Victor,Victoria,,,,lake,,,
LOC6077Vienna,Vienna,,,,town,,,
LOC6078Vietna,Vietnam,,,,country,,,
LOC6079Villas,Villasanta,,,,town,,,
LOC6080Vilniu,Vilnius,,,,town,,,
LOC6081Viterb,Viterbo,,,,city,,,
LOC6082Waacca,Waaččamo,,,,district,,,
LOC6083Waacil,Waačille,,,,pl.n.,,,
LOC6084Waaga,Wäʿaga,,,,pl.n.,,,
LOC6085Waaka,Waaka,,,,pl.n.,,,
LOC6086Waalla,Waallaabu,,,,pl.n.,,,
LOC6087Waamaa,Waamaa,,,,riv.,,,
LOC6088Waasoo,Waasoo Nyiro,,,,riv.,,,
LOC6089Wabari,Wabari,,,,district,,,
LOC6090Wabarr,Wäbärra,,,,reg.,,,
LOC6091Wabe,Wäbe,,,,awr.,,,
LOC6092Wabi,Wabi,Rebu,,,riv.,,,
LOC6093WabiDe,Wabi Destro,,,,riv.,,,
LOC6094WabiMa,Wabi Mäna,,,,riv.,,,
LOC6095WabiSa,Wabi Šäbälle,Wabi Shabeelle,,,riv.,,,
LOC6096Wacaca,Wäḉäḉa,,,,mt.,,,
LOC6097Waccaa,Waččaamo,,,,pl.n.,,,
LOC6098WadBal,Wad Balho,,,,arch. site,,,
LOC6099WadKal,Wad Kaltabu,,,,pl.n.,,,
LOC6100WadMed,Wad Medani,,,,settl.,,,
LOC6101Wada,Wadä,,,,wär.,,,
LOC6102Wadai,Wadai,,,,reg.,,,
LOC6103Waddes,Wäddessa,,,,pl.n.,,,
LOC6104Wadel,Wadel,,,,reg.,,,
LOC6105Wadera,Wadera,,,,pl.n.,,,
LOC6106Wadess,Wadessa,,,,pl.n.,,,
LOC6107WadiAb,Wādī Abʾatu,,,,riv.,,,
LOC6108WadiAd,Wādī ʿAdgaban,,,,reg.,,,
LOC6109Wadial,Wādī al-ʿAllāqī,,,,reg.,,,
LOC6110WadiAm,Wādī Ambouli,,,,reg.,,,
LOC6111WadiAy,Wādī ʿAygu,,,,reg.,,,
LOC6112WadiDa,Wādī Ḍahr,,,,reg.,,,
LOC6113WadiDa,WādīDammáhu,,,,reg.,,,
LOC6114WadiDH,Wādī Ḏana,,,,reg.,,,
LOC6115WadiFa,Wādī Fagat,,,,riv.,,,
LOC6116WadiFa,Wādī Falkat,,,,riv.,,,
LOC6117WadiHa,Wādī Ḥabīb,,,,riv.,,,
