ID,Name,First name,Altname,Altname,Altname,Gender,Nationality/Ethnicity,Religion,Relations,Qualifier,Qualifier,Time,Place,Texts related (lookup),MSS related (lookup)
PRS2116Asfahah,Aṣfäḥa Ḥadgämbäsa,,,,,m,,,, pol. ,,,,,
PRS2117Asfaw,Asfaw,,,,,m,,, fath. Mänän , ǧanṭǝrar,,,,,
PRS2118AsfawAl,Asfaw Ali,,,,,m,,, son Mänän , ǧanṭǝrar,,,,,
PRS2119AsfawAn,Asfaw Andarge,,,,,m,,,, wr. ,,,,,
PRS2120AsfawAs,Asfaw Asmatu,,,,,m,,,, Lit. ,,,,,
PRS2121AsfawDa,Asfaw Damṭe,,,,,m,,,, pol. ,,,,,
PRS2122AsfawDa,Asfaw Darge,,,,,m,,,, däǧǧ. ,,,,,
PRS2123AsfawGa,Asfaw Gäbrä Amanuʾel,,,,,m,,,, fit. ,,,,,
PRS2124AsfawYe,Asfaw Yǝlma,,,,,m,,,, däǧǧ. ,,,,,
PRS2125Asfeh,Asfǝḥ,,,,,m,,,, king ,,,,,
PRS2126Asfeha,Asfǝḥa,,,,,m,,,, abbot ,,,,,
PRS2127AsfehaW,Asfǝḥa Wäldä Mikaʾel,,,,,m,,,, bitw.,,,,,
PRS2128Asfoni,Asfoni,,,,,m,,,, mon. ,,,,,
PRS2129Ashinov,Ashinov, Nikolai Ivanovich,,,,m,,,, trav. ,,,,,
PRS2130Asgade,Asgäde,, Asgǝde,Asgädä,,m,,,, anc.,,,,,
PRS2131Asgadom,Asgädom,,,,,m,,,, däǧǧ. ,,,,,
PRS2132Asgodom,Asgodom Muse,,,,,m,,,, baḥr nägäśi ,,,,,
PRS2133Asgwa,ʿAsgwaʿ,,,,,m,,,, qäñ geta ,,,,,
PRS2134Ashamb,Aṣḥam b. Abǧar,,,,,m,,,, naǧāšī ,,,,,
PRS2135Asinardi,Asinardi, Alessandro ,,,,m,,,,,,,,,
PRS2136Askadom,Askadom,,,,,m,,,, rel. leader ,,,,,
PRS2137Askal,Askal,,,,,m,,,, officer,,,,,
PRS2138Askal,Askal,,,,,m,,,, mäm.,,, Däbrä Dammo ,,
PRS2139Askal,Askal,,,,,m,,,, mäm.,,, Daga ,,
PRS2140Askalag,Askalä Ǧootee,,,,,f,,, wife lǝǧ Iyasu ,,,,,,
PRS2141AskalaG,Askalä Gobäna,,,,,f,,, moth. Abbäbä Arägay ,,,,,,
PRS2142AskalaM,Askälä Maryam,,,,,f,,, daugh. Darge Śahlä Śǝllase ,,,,,,
PRS2143AskalaM,Askalä Maryam,,,,,f,,, daugh. Mängäša Atikam ,,,,,,
PRS2144AskalaM,Askalä Maryam, abba ,,,,f,,,,,,,,,
PRS2145AskalaW,Askalä Wäldä Amanuʾel,,,,,f,,, wife Täkkälä Wäldä Ḥawaryat ,,,,,,
PRS2146Askanafe,Askänafer,,,,,m,,,, martyr ,,,,,
PRS2147Askiryon,Askiryon,,,,,m,,,, martyr ,,,,,
PRS2148Aslahadd,Aṣlaḥaddīn Taqī,,,,,m,,,, lit. ,,,,,
PRS2149Asmabi,Asmāʾ bint ʿUmays,,,,,f,,, wife Ǧaʿfar b. Abī Ṭālib ,,,,,,
PRS2150AsmaGiy,Aṣmä Giyorgis,,,,,m,,,, mäm. ,,,,,
PRS2151AsmaGiy,Aṣmä Giyorgis,,,,,m,,,, noble,,,,,
PRS2152AsmaGiy,Aṣmä Giyorgis Gäbrä Mäsiḥ,,,,,m,,,, aläqa ,,,,,
PRS2153Asmaadd,Asmāʾaddīn,,,,,m,,,, officer ,,,,,
PRS2154Asmarom,Asmärom Läggäśä,,,,,m,,,, sch. ,,,,,
PRS2155Adme,ʿAḍme,,,,,m,,,, baldäras ,,,,,
PRS2156AsmeAms,Aṣme Amsale,,,,,m,,,, däǧǧ. ,,,,,
PRS2157AsnafSa,Aṣnaf Sägädu,,,,,m,,,, gov. ,,,,,
PRS2158AsnafSa,Aṣnaf Sämra,,,,,f,,,, wäyz. ,,,,,
PRS2159AsnakeK,Asnake Kǝflä,,,,,m,,,, art. ,,,,,
PRS2160Atanasyo,Atanasyos,,,,,m,,,, ṣäḥafe lam ,,,,,
PRS2161AtalayA,Atalay Ayele,,,,,m,,,, sch. ,,,,,
PRS2162Ataide,Ataide, Alexandre d’,,,,m,,,, dipl. ,,,,,
PRS2163AtAnbas,At Anbäsa,,,,,m,,,, dipl. ,,,,,
PRS2164Astona,ʾAstona,,,,,m,,,, liq.ṗ. ,,,,,
PRS2165Asterius,Asterius the Sophist,,Asterios,,,m,,,, theol. ,,,,,
PRS2166AsteerE,Asteer Ejersoo,,,,,m,,,, sch. ,,,,,
PRS2167Aster,Aster,,Aster Iyasu,,,f,,,, wäyz. ,,,,,
PRS2168AsterAw,Aster Awwäqä,,,,,f,,,, mus. ,,,,,
PRS2169AsterBa,Aster Bäyyänä,,,,,f,,, wife Alexander Naty ,,,,,,
PRS2170AsterGa,Aster Gannoo,,,,,f,,,, miss. ,,,,,
PRS2171AsterGu,Aster Gugsa,,,,,f,,, daugh. Gugsa Märsa ,,,,,,
PRS2172AsterMa,Aster Mängäša,,Romanä Wärq,,,f,,,, wäyz. ,,,,,
PRS2173AsseneK,Aššǝne Kidanä Maryam,,,,,m,,,, blatta ,,,,,
PRS2174Aßfalg,Aßfalg, Julius,,,,m,,,, sch. ,,,,,
PRS2175Astar,ʿAstär,,,,,m,,,, rel. ,,,,,
PRS2176Asselin,Asselin de Cherville, Jean-Louis,,,,m,,,, dipl. ,,,,,
PRS2177Assemani,Assemani, Giuseppe Simone,,,,m,,,, sch. ,,,,,
PRS2178AsnaqaM,Asnäqa Mikaʾel,,,,,m,,, daugh. Mikaʾel Arägawi ,,,,,,
PRS2179Asnaqacc,Asnaqäčč Wärqu,,,,,m,,,, actress ,,,,,
PRS2180Aspen,Aspen, Harald,,,,m,,,, sch. ,,,,,
PRS2181Asqa,ʿAṣqa,,Aṣqu,,,m,,,, theol. ,,,,,
PRS2182Asqu,Aṣqu,,,,,m,,,, abet. ,,,,,
PRS2183Asqu,Aṣqu,,Aṭqu,,,m,,,, liq ,,,,,
PRS2184Asqusel,Aṣqu Śǝllase,,Aṭqu Śǝllase, Ǝnqu Śǝllase,,m,,,, chief ,,,,,
PRS2185Asrassa,Asrässaḵäñ,,,,,m,,,, aläqa ,,,,,
PRS2186Asrat,Aśrat,,,,,m,,,, aläqa ,,,,,
PRS2187Asrat,ʿAśrat,,,,,m,,,, ras, bal. ,,,,
PRS2188AsratW,ʿAśrat Wäldäyäs,,,,,m,,,, pol. ,,,,,
PRS2189Asrata,ʿAśratä Kaśa Ḫaylu,,,,,m,,,, lǝʿul ras ,,,,,
PRS2190AsrataM,Aśrätä Maryam,,,,,m,,,, wr. ,,,,,
PRS2191Asrata,ʿAśratä Maryam,,,,,m,,, son ʿAmdä Mikaʾel ,,,,,,
PRS2192Asrata,ʿAśratä Maryam Yǝmmǝru,,,,,m,,,, eccl. ,,,,,
PRS2193Asres,Aśres,,,,,m,,,, qes ,,,,,
PRS2194Assabber,Aššabbǝr Gäbrä Ḥǝywät,,,,,m,,,, bälambaras ,,,,,
PRS2195Assaffa,Assäffa Gäbräkidan,,,,,m,,,, art. ,,,,,
PRS2196Assaffa,Assäffa Liban,,,,,m,,,, wr. ,,,,,
PRS2197Assagere,Aššagǝre Wärqǝnäh,,,,,m,,,, ato ,,,,,
PRS2198Assaggad,Assäggädäčč Kiros,,,,,f,,,, wäyz. ,,,,,
PRS2199Assaggad,Assäggädäčč Wäsäne,,,,,f,,,, wäyz. ,,,,,
PRS2200AssaggaK,Assäggaḵäñ,,,,,m,,,, däbtära ,,,,,
PRS2201Assallaf,Assälläfäčč Bälaččäw,,,,,f,,,, wäyz. ,,,,,
PRS2202Assallaf,Assälläfäčč Kaśa,,,,,f,,,, wäyz. ,,,,,
PRS2203Assallaf,Assälläfäčč Mäkwännǝn,,,,,f,,, daugh. Mäkwännǝn Ǝndalkaččäw ,,,,,,
PRS2204Assallaf,Assälläfäčč Wände,,,,,f,,,, wäyz. ,,,,,
PRS2205Assannaf,Aššännafi Käbbädä,,,,,m,,,, mus. ,,,,,
PRS2206AssefaT,Assefa Tolera,,,,,m,,,, sch. ,,,,,
PRS2207Atassem,Atäššǝm,,,,,m,,,, anc. ,,,,,
PRS2208Atatürk,Atatürk, Kemal (Mustafa),,,,m,,,, pol. ,,,,,
PRS2209Athanasi,Athanasius,,Atǝnatewos, Athanasius I,,m,,,, St. ,,,Alexandria,,
PRS2210Athanasi,Athanasius IV of Antioch,,,,,m,,,, eccl. ,,,,,
PRS2211Athanasi,Athanasius Gammālā,,,,,m,,,, eccl. ,,,,,
PRS2212Athanasi,Athanasius of Dayr az-Zāwīya,,,,,m,,,, eccl. ,,,Dayr az-Zāwīya,,
PRS2213Athanasi,Athanasius,,,,,m,,,, lit. ,,,,,
PRS2214Athanasi,Athanasius of Rome (of Baba),,,,,m,,,, theol. ,,,,,
PRS2215Athanasi,Athanasius the magician ,,,,,m,,,,,,,,,
PRS2216Atmocuno,Atmočuno,,,,,f,,,, wäyz. ,,,,,
PRS2217AtnafSa,Aṭnaf Sägäd,,,,,m,,,, liq.m. ,,,,,
PRS2218Atnafawa,Aṭnafäwärq Amäde,,,,,m,,,, wäyz. ,,,,,
PRS2219AtnafuA,Aṭnafu Abbate,,,,,m,,,, major ,,,,,
PRS2220Atiiso,Atiiso,,,,,m,,,, ruler ,,,,,
PRS2221AtikamB,Atikäm Bitärfu,,,,,m,,,, blatt. ,,,,,
PRS2222Atiyab,ʿAṭīya b. Muḥammad al-Qurašī,,,,,m,,,, archt. ,,,,,
PRS2223Atnatewo,Atnatewos,,Gǝrma Gäbrä Ewosṭatewos,,,m,,,, bishop,,,,,
PRS2224Atnatewo,Atnatewos,,,,,m,,,, graz.,,,,,
PRS2225Atnatewo,Atnatewos,,Atǝnatewos,,,m,,,, metr.,,,,,
PRS2226Atnatewo,Atnatewos,,,,,m,,,, ras bitw.,,,,,
PRS2227AttawaB,Attäwä Bǝrḥan,,,,,m,,,, anc.,,,,,
PRS2228Athena,Athena,,,,,m,,,, rel. ,,,,,
PRS2229Attetaga,Attǝṭägäb,,,,,f,,,, wäyz. ,,,,,
PRS2230Atxaga,Atxaga, Bernardo,,,,m,,,, poet ,,,,,
PRS2231Auberson,Auberson, Jaques,,,,m,,,, dipl. ,,,,,
PRS2232AubertR,Aubert-Roche, Luis-Rémy,,,,m,,,, entr. ,,,,,
PRS2233Audon,Audon, Henry,,,,m,,,, trav.,,,,,
PRS2234Audouin,Audouin, Rémy,,,,m,,,, arch. ,,,,,
PRS2235Augustin,Augustine,,,,,m,,,, St. ,,,,,
PRS2236Augustus,Augustus,,,,,m,,,, emp. ,,,,,
PRS2237Aurelian,Aurelian,,,,,m,,,, emp. ,,,,,
PRS2238Austin,Austin, Herbert Henry,,,,m,,,, captain ,,,,,
PRS2239Averulin,Averulino Collet “Il Filarete”, Antonio,,,,m,,,, art. ,,,,,
PRS2240Awaleda,Awalǝdä Nǝgǝśt,,,,,f,,,, queen ,,,,,
PRS2241Awalo,Awʿalo,,,,,m,,,, śǝyyumä ǝggäla ,,,,,
PRS2242Awganya,Awganya,,,,,f,,, moth. Mälkǝʾa Krǝstos ,,,,,,
PRS2243Awgin,Awgin,,,,,m,,,, St. ,,,,,
PRS2244Awn,ʿAwn,,,,,m,,, son Ǧaʿfar b. Abī Ṭālib ,,,,,,
PRS2245Awnabyos,Awnabyos,,,,,m,,,, abet. ,,,,,
PRS2246Awnabyos,Awnabyos,,,,,m,,,, śǝyyumä wäggära ,,,,,
PRS2247AwraiS,Awraʿī Saʿīd b. Ǧọmārī ʿUṯmān,,,,,m,,,, mil. ,,,,,
PRS2248Awrangze,Awrangzeb,,Awrangzib,,,m,,,, emp. ,,,,,
PRS2249Awsabe,Awsabe,,Awsabyos,,,m,,,, balabbat ,,,,,
PRS2250Awsabyos,Awsabyos,,Awsabiyos,,,m,,,, abba,,,,,
PRS2251Awsabyos,Awsabyos,,,,,m,,,, däǧǧ. ,,,,,
PRS2252Awsabyos,Awsabyos,,,,,m,,,, märigeta ,,,,,
PRS2253Awsabyos,Awsabyos of Rema,,,,,m,,,, abba ,,,,,
PRS2254Awsanyos,Awsanyos,,,,,m,,,, St. ,,,,,
PRS2255Awse,Awse,,,,,m,,,, king ,,,,,
PRS2256Awsyo,Awsyo,,,,,m,,,, king ,,,,,
PRS2257AwwaqaY,Awwäqä Yǝgläṭu,,,,,m,,,, gov. ,,,,,
PRS2258AwwelMo,Awwel Mohammed,,,,,m,,,, translator ,,,,,
PRS2259AxmedF,Axmed F. Cali “Idaajaa”,,,,,m,,,, wr. ,,,,,
PRS2260AyaUrge,Aya Urge Ḉančo,,,,,m,,, moth. Moroda Bakaree ,,,,,,
PRS2261Ayahluse,Ayahlušǝmm,,Ayahlušim,,,m,,,, wäyzäro ,,,,,
PRS2262AyalewG,Ayalew Gebre,,,,,m,,,, sch. ,,,,,
PRS2263Ayadar,Ayädar,,,,,m,,,, ras ,,,,,
PRS2264Ayanaeg,Ayanä Ǝgziʾ,, Nayǝzgiʾ,Ayanazgi,,m,,,, däǧǧ. ,,,,,
PRS2265Ayanazgi,Ayanazgi,,,,,m,,,, gov. ,,,,,
PRS2266Ayente,Ayǝnte,,,,,m,,,, mämhǝr,,,,,
PRS2267Ayasli,Ayasli, Nizamettin,,,,m,,,, dipl. ,,,,,
PRS2268AydaDas,Ayda Dästa,,,,,f,,,, wäyz. ,,,,,
PRS2269AydaMul,Ayda Mulunäh,,,,,f,,,, art. ,,,,,
PRS2270Ayɖahis,Ayɖâḥis,,Data Kaɖɖāfó,,,m,,, br. Muḥammad Illalta ,,,,,,
PRS2271Aydahis,Aydāhis Maḥámmad,,,,,m,,,, ruler ,,,,,
PRS2272Ayderki,Aydǝrki,,,,,m,,,, anc. ,,,,,
PRS2273Aygabaz,Aygäbäz,,,,,m,,,, bašša ,,,,,
PRS2274Aygabaz,Aygäbäz,,,,,m,,,, ṭǝqaqqǝn blatt. ,,,,,
PRS2275Aykal,Aykal,,,,,m,,,, bal. ,,,,,
PRS2276Aykar,Aykar,,,,,m,,,, rebel ,,,,,
PRS2277Ayleyayu,Aylǝyayus,,,,,m,,,, eccl. ,,,,,
PRS2278Ayme,Aymé,,,,,m,,,, general ,,,,,
PRS2279Aynsat,ʿAynšät,,,,,m,,,, däǧǧ. ,,,,,
PRS2280AyoAyy,Ayo (Ayyo),,,,,m,,,, däǧǧ. ,,,,,
PRS2281Aytaggad,Aytaggäd,,,,,m,,, fath. Käbbädä Mikaʾel ,,,,,,
PRS2282AyteGab,Ayte Gäbrä Amlak,,,,,m,,,, anc. ,,,,,
PRS2283Ayyaano,Ayyaano Guddata,,,,,m,,, fath. Ṭǝlaḥun Gässäsä ,,,,,,
PRS2284AyyalaA,Ayyälä Alämu,,,,,m,,,, liq.l. ,,,,,
PRS2285AyyalaA,Ayyälä Asäffa,,,,,m,,,, art. ,,,,,
PRS2286AyyalaG,Ayyälä Gäbrä,,,,,m,,,, blatta,,,,,
PRS2287Ayyalah,Ayyälä Ḫayle,,,,,m,,,, wähni azzaž ,,,,,
PRS2288AyyalaT,Ayyälä Täklä Haymanot,,Mario da Abiy Addi,,,m,,,, theol. ,,,,,
PRS2289Ayyalew,Ayyalew Bǝrru,,,,,m,,,, däǧǧ. ,,,,,
PRS2290Ayyalnah,Ayyalnäh Mulatu,,,,,m,,,, wr. ,,,,,
PRS2291AyyaluM,Ayyälu Mäkwännǝn,,,,,m,,,, mil.,,,,,
PRS2292Ayyuub,Ayyuub,,,,,m,,, son šayḫ Isaaq ,,,,,,
PRS2293Ayzor,Ayzor,,,,,m,,,, king ,,,,,
PRS2294Azaïs,Azaïs, François Bernardin,,,,m,,,, sch. ,,,,,
PRS2295Azana,Azana,,,,,m,,,, anc. ,,,,,
PRS2296Azariah,Azariah,,,,,m,,,, bibl. ,,,,,
PRS2297Azarya,Azarya,,,,,m,,,, baḥr nägaśi ,,,,,
PRS2298AzaryaK,Azarya Kiros,,,,,m,,,, editor ,,,,,
PRS2299Aze,Aze,,,,,m,,,, gärad,,,,,
PRS2300AzebMas,Azeb Mäsfǝn,,,,,f,,, wife Mälläs Zenawi ,,,,,,
PRS2301Azevedo,Azevedo, Luis de,,,,m,,,, miss. ,,,,,
PRS2302Aziza,ʿAziza,,,,,f,,,, lady of Cyprus ,,,,,
PRS2303Azqir,Azqir,,,,,m,,,, martyr ,,,,,
PRS2304Baalad,Baalʾad,,,,,m,,,, anc. ,,,,,
PRS2305BaaluG,Bäʿalu Gǝrma (Bäʿalu Ǧämnadas),,,,,m,,,, wr. ,,,,,
PRS2306Babay,Babay,,,,,m,,,, Patriarch ,,,,,
PRS2307Babichev,Babichev, Ivan, mil. ,,,m,,,,,,,,,
PRS2308Babichev,Babichev, Mihail, dipl. ,,,m,,,,,,,,,
PRS2309Babnuda,Babnūda,, Bäfnotyos, Bafnutyus,"Pafnuti,  Paphnoutios",m,,,, dis. Macarius ,,,,,
PRS2310Babnuda,Babnūda,, Bäfnotyos, Bafnutyus,"Pafnuti,  Paphnoutios",m,,,,hermit,,,Bardanos,,
PRS2311Babnuda,Babnūda,, Bäfnotyos, Bafnutyus,"Pafnuti,  Paphnoutios",m,,,, St.,, 15 Yäkkatit ,,,
PRS2312Babnuda,Babnūda,, Bäfnotyos, Bafnutyus,"Pafnuti,  Paphnoutios",m,,,, St.,, 20 Miyazya,,,
PRS2313Babnuda,Babnūda,, Bäfnotyos, Bafnutyus,"Pafnuti,  Paphnoutios",m,,,, St.,, 11 Gǝnbot ,,,
PRS2314Bacchell,Bacchelli, Riccardo,,,,m,,,, wr. ,,,,,
PRS2315Bacchus,Bacchus,,,,,m,,,, St. ,,,,,
PRS2316Bachmann,Bachmann, Paulus Johannes,,,,m,,,, sch. ,,,,,
PRS2317Bacoore,Bačoore,,,,,m,,,, ruler ,,,,,
PRS2318Badanco,Bädančo,,,,,m,,,, king ,,,,,
PRS2319Badelga,Bädǝl Ǧan,,,,,m,,,, ras ,,,,,
PRS2320Bademma,Badǝmma Yaläw,,,,,m,,,, qes ,,,,,
PRS2321BadiI,Bādī I,,,,,m,,,, sulṭ. ,,,,,
PRS2322BadiII,Bādī II,,,,,m,,,, sulṭ. ,,,,,
PRS2323BadiIV,Bādī IV,,,,,m,,,, sulṭ. ,,,,,
PRS2324BadiVII,Bādī VII,,,,,m,,,, sulṭ. ,,,,,
PRS2325BadilA,Badī l-Aḥmar,,,,,m,,,, king ,,,,,
PRS2326Baditbi,Badīt bint Māyā,,,,,f,,,, queen ,,,,,
PRS2327BadlaA,Bädlä ʿAfänä,,,,,m,,, son Zir Ganela ,,,,,,
PRS2328Badlafit,Badlafit,,,,,m,,,, bitw. ,,,,,
PRS2329Badoer,Badoer, Donata,,,,f,,, wife Polo ,,,,,,
PRS2330Badoglio,Badoglio, Pietro,,,,m,,,, mil., pol. ,,,,
PRS2331Badr,Badr,,,,,m,,,, gov. ,,,,,
PRS2332Badral,Badr al-Ǧamālī,,,,,m,,,, amīr ,,,,,
PRS2333Badrusa,Badru šayḫ Faris,,,,,m,,,, šayḫ ,,,,,
PRS2334BaedaM,Bäʾǝdä Maryam I,,Dawit III,,,m,,,, aṣe ,,,,,
PRS2335BaedaM,Bäʾǝdä Maryam II,,,,,m,,,, aṣe ,,,,,
PRS2336BaedaM,Bäʾǝdä Maryam III,,,,,m,,,, aṣe ,,,,,
PRS2337BaedaM,Bäʾǝdä Maryam Mäkwännǝn,,,,,m,,, son Mäkwännǝn Ḫaylä Śǝllase ,,,,,,
PRS2338Baemnat,Bäʾǝmnät,,,,,m,,,, käntibay ,,,,,
PRS2339Baemnat,Bäʾǝmnät Gäbrä Amlak,,,,,m,,,, wr. ,,,,,
PRS2340Baemnat,Bäʾǝmnät Täsämma,,,,,m,,,, baššay ,,,,,
PRS2341Baeteman,Baeteman, Joseph-Émile,,,,m,,,, sch. ,,,,,
PRS2342Bafana,Bafäna,,,,,f,,,, wäyz. ,,,,,
PRS2343Bafaqadu,Bäfäqadu Moräda,,,,,m,,,, wr. ,,,,,
PRS2344Bagase,Bägʿa Ṣǝyon,,,,,m,,,, ʿaqaṣǝn ,,,,,
PRS2345Bagadas,Bägädä Ṣǝyon,,Bägʿä Ṣǝyon,,,m,,, fath. Bǝlen Bägärawi, arch. ,,,,,
PRS2346Bagdassa,Bagdassarian, Hagop,,,,m,,,, cra. ,,,,,
PRS2347Bager,Bäǧer,,,,,m,,,, awrari ,,,,,
PRS2348Bagiboo,Bagiboo,,,,,m,,, fath. Abba Dulaa ,,,,,,
PRS2349Baggeu,Bäggǝʿu,,,,,m,,,, St. ,,,,,
PRS2350Bahaadd,Bahāʾaddīn Abū l-Faḍl al-Mālik,,Abū l-Faḍl al-Mālik b. Yaḥyā b. Abī s-Sadād al-Muwaffaq,,,m,,,, sulṭ. ,,,,,
PRS2351Bahabte,Bähabte,,,,,m,,, fath. Hassǝbe Bähabte ,,,,,,
PRS2352Bahabte,Bähabte,,,,,m,,,, näggadras ,,,,,
PRS2353Bahadur,Bahādur Šāh,,,,,m,,,, sulṭ. ,,,,,
PRS2354Bahayla,Bäḫaylä Mäsqäl,,,,,m,,,, art. ,,,,,
PRS2355Bahayla,Bäḫaylä Mäsqäl,,,,,m,,, son Näʾakkwǝto Läʾab ,,,,,,
PRS2356Bahayla,Bäḫaylä Mikaʾel,,,,,m,,,, abba ,,,,,
PRS2357Bahaylu,Bäḫaylu Bäzzäbbǝh,,,,,m,,,, art. ,,,,,
PRS2358Bahaylu,Bäḫaylu Gäbrä Maryam,,,,,m,,,, art. ,,,,,
PRS2359BaherSa,Baḥǝr Sägäd,,,,,m,,, fath. Wälättä Ṗeṭros ,,,,,,
PRS2360BaherSa,Baḥǝr Sägäd,,,,,m,,, son Wäsän Sägäd ,,,,,,
PRS2361Bahlburg,Bahlburg, Hermann,,,,m,,,, miss. ,,,,,
PRS2362Bahman,Bahman,,,,,m,,,, king ,,,,,
PRS2363BahraAs,Baḥrä Asgäd,,,,,m,,,, ḥasgwa ,,,,,
PRS2364BahraAs,Baḥrä Asgäd,,,,,m,,,, maʾǝkälä baḥǝr ,,,,,
PRS2365BahraIy,Baḥrä Iyǝkalǝʾ,,,,,m,,,, king ,,,,,
PRS2366Bahramb,Bahrām b. ʿAbdallāh b. ʿAbdalʿazīz,,,,,m,,,, jur. ,,,,,
PRS2367Bahrevsk,Bahrevskij, Vladislav,,,,m,,,, wr. ,,,,,
PRS2368Bahrey,Baḥrǝy,,,,,m,,,, abba,,,,,
PRS2369Bahrey,Baḥrǝy,,,,,m,,,, däǧǧ. ,,,,,
PRS2370Bahrey,Baḥrǝy,,,,,m,,,, qes ḥaṣe ,,,,,
PRS2371BahruZa,Baḥru Zäwde,,,,,m,,,, sch. ,,,,,
PRS2372Bahtaha,Bahta Ḥagos,,,,,m,,,, däǧǧ. ,,,,,
PRS2373Bahtiyar,Baḫtiyār,,,,,m,,,, king ,,,,,
PRS2374Bailloud,Bailloud, Gérard,,,,m,,,, sch. ,,,,,
PRS2375Baily,Baily, Alfred M.,,,,m,,,, sch. ,,,,,
PRS2376BairuTa,Bairu Tafla,,,,,m,,,, sch. ,,,,,
PRS2377Bakaffa,Bäkaffa,,,,,m,,,, aṣe ,,,,,
PRS2378Bakaffa,Bäkaffa,,,,,m,,,, rebel ,,,,,
PRS2379Bakaree,Bakaree Godaana,,,,,m,,,, mooti,,,,,
PRS2380Baker,Baker, Florence,,,,m,,,, trav. ,,,,,
PRS2381Baker,Baker, Moses,,,,m,,,, rel. ,,,,,
PRS2382Baker,Baker, Samuel,,,,m,,,, trav. ,,,,,
PRS2383Bakimos,Bäkimos,,,,,m,,, fath. Elyas ,,,,,,
PRS2384Bakimos,Bäkimos of Däbrä Asbo,,,,,m,,,, abba ,,,,,
PRS2385Bakimos,Bäkimos of Däbrä Ṣärabi,,,,,m,,,, abba ,,,,,
PRS2386Bakimos,Bäkimos of Waldǝbba,,,,,m,,,, abba ,,,,,
PRS2387Bakimos,Bäkimos,,,,,m,,, son Kǝflä Waḥǝd ,,,,,,
PRS2388Bako,Bako,,,,,m,,, anc. Gäbrä Śǝllase Anno ,,,,,,
PRS2389alBakri,al-Bakrī,,,,,m,,,, wr. ,,,,,
PRS2390Bakrib,Bakrī b. Ǧaʿfar b. Bakrī b. Ǧaʿfar aṣ-Ṣādiq b. Muḥammad ʿUṯmān al-Mīrġanī,,,,,m,,,, šayḫ,,,,,
PRS2391BakriSa,Bakri Saṗaloo,,,,,m,,,, šayḫ ,,,,,
PRS2392Bakwera,Bäkwǝrä Dǝngǝl,,,,,m,,,, abba ,,,,,
PRS2393Bakweru,Bäkwǝru,, Bäkurye, Bäkurä,,m,,, son Wäsän Sägäd ,,,,,,
PRS2394Balaam,Bäläʿam,,,,,m,,,, rel. ,,,,,
PRS2395Balacacc,Bäläčaččäw Abbaa Ǧoobir,,,,,f,,, wife Täsämma Nadäw ,,,,,,
PRS2396Balaccaw,Bälaččäw,,,,,m,,,, däǧǧ. ,,,,,
PRS2397Balaccaw,Bälaččäw Yǝmär,,,,,m,,,, art. ,,,,,
PRS2398BalawAb,Bäläw Abbe,,,,,m,,,, mil. ,,,,,
PRS2399BalawA,Balaw ʿAbdallāh,,,,,m,,,anc. ʿUmar ,,,,,,
PRS2400BalawMu,Bäläw Muḥammad,,,,,m,,,, sīm garād ,,,,,
PRS2401BalawTa,Bäläw Täklä Haymanot,,,,,m,,,, däǧǧ.,, d. 1853 ,,,
PRS2402BalawTa,Bäläw Täklä Haymanot,,,,,m,,,, däǧǧ.,, d. 1907 ,,,
PRS2403Balay,Bälay,,,,,m,,,, aläqa ,,,Addis Abäba,,
PRS2404Balay,Bälay,,,,,m,,,, mäm. ,,,Mänz,,
PRS2405Balayha,Bälay Ḫaylä Ab,,,,,m,,,, pol. ,,,,,
PRS2406BalayMa,Bälay Mäkonnǝn,,,,,m,,,, wr. ,,,,,
PRS2407BalayTa,Bälay Tägäññä,,,,,m,,,, sch. ,,,,,
PRS2408BalayWa,Bälay Wärqǝnäh,,,,,m,,,, art. ,,,,,
PRS2409BalayZa,Bälay Zälläqä,,,,,m,,,, däǧǧ. ,,,,,
PRS2410Balaynah,Bälaynäh,,,,,m,,,, abba ,,,,,
PRS2411Balaynah,Bälaynäh Dinsamo,,,,,m,,,, athlete ,,,,,
PRS2412Barhadle,Barḫadle Yūsuf al-Akwān,,,,,m,,,, āw ,,,,,
PRS2413BarheAr,Bärhe Arʾaya,,,,,m,,,, wr. ,,,,,
PRS2414BarheAs,Bärhe Asmärom ʿUntura,,,,,m,,,, pol. ,,,,,
PRS2415BarheMa,Bärhe Mäsgun,,,,,m,,,, wr. ,,,,,
PRS2416Barhebra,Barhebraeus,,Gregorius Abū l-Faraǧ b. al-ʿIbrī Grigoryos Bar ʿEbroyo,,,m,,,, theol. ,,,,,
PRS2417Bard,Bard, Kathryn,,,,m,,,, sch. ,,,,,
PRS2418Bardel,Bardel, August,,,,m,,,, dipl. ,,,,,
PRS2419Bardey,Bardey, Pierre,,,,m,,,, merchant ,,,,,
PRS2420Bardey,Bardey, Xavier Alfred,,,,m,,,, merchant ,,,,,
PRS2421Baratti,Baratti, Giacomo,,,,m,,,, wr.,,,,,
PRS2422BarAli,Bar ʿAli Ǧami,,aw ʿAli,,,m,,,, šayḫ ,,,,,
PRS2423Baqqara,Baqqāra,,,,,m,,,, mil. ,,,,,
PRS2424Baqqala,Bäqqälä Mäkwännǝn,,,,,m,,,, art. ,,,,,
PRS2425Baqqala,Bäqqälä Molla,,,,,m,,,, entr. ,,,,,
PRS2426Baqqala,Bäqqälä Wäyya,,,,,m,,,, pol. ,,,,,
