ESadmy002, Mälkǝʿa gubaʾe, Collection of Images
            ESthmr008, Mǝʿǝraf, Common of the Office  /  Dǝggwa, Antiphonary / Mäwaśǝʾt, Antiphonary for feasts and funeral service / ʾAnqäṣä bǝrhan “Gate of Light” / Mälkǝʾa Maryam “Image of Mary” / Mälkǝʾa Mikaʾel “Image of Mikaʾel”
            ESthmr009, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESthmr010, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of Absolution of Sins”
            ESthmr018, ʾAkkonu bǝʾǝsi... “Does not the man…” / ʾAmmǝstu ʾaʿmadä mǝsṭir “The Five Pillars of Mystery” / ʾAndǝmta-commentary on the (Nicene) Creed / Tǝrgwame fidäl “Commentary on Gǝʾǝz Letters” / Tǝrgwame śǝnä fǝṭrät “Commentary on the Beauty of Creation”/ Unidentified text
            EStkmg012, Gädlä Kiros “Vita of Kiros” / Krǝstos zä-bezawinä zä-rägäzuki bä-rämḫ bä-mälǝʿltä mäsqäl... “Christ, you who are our Redemptor, you who they pierced with a spear on the cross...” / Mǝśṭirä ṣǝgeyat “Mystery of the Flowers” / Ṣalotä ˤǝṭan “Prayer of Incense” / Commemorative notice and ʾarke-hymn dedicated to St. Roch / Prayer of Susǝnyos  / Excerpt from ʾAsmat zä-Sälomon-prayer /  Mäṣḥafä nuzaze “Book of Confession”
            EStny023, Gädlä Kiros “Vita of Kiros”
            EStrm015, Miracles of Jesus
            EStrm017, Dǝggwa, Antiphonary / Zǝmmare, Eucharistic hymns / Mäwaśǝʾt, Antiphonary for feasts and funeral service
            EStrm023, Gädlä Mäzgäbä Śәllase “Vita of Mäzgäbä Śәllase” / Mälkәʾa Mäzgäbä Śәllase “Image of Mäzgäbä Śәllase” / Sälam-hymn for Mäzgäbä Śәllase /Mǝlṭan-hymn for Mäzgäbä Śәllase
            ESum001, Zena nägäromu lä-śǝllase “Story of the Trinity” / Täʾamrihomu lä-ʾab wä-wäld wä-mänfäs qǝddus “Miracles of the Father and the Son and the Holy Spirit”
            ESum003, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESum005, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESum007, Mäṣḥafä qǝddase “Missal”
            ESum008, Gädlä Qirqos “Vita of Cyricus” / Täʾamrä Qirqos “Miracles of Cyricus” / Mälkәʾa Qirqos “Image of Cyricus” / Sälam-hymn for Cyricus
            ESum009, Gädlä Qirqos "Vita of Cyricus" / Täʾamrä Qirqos "Miracles of Cyricus"
            ESum010, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of Absolution of Sins”
            ESum012, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESum013, ʾArbaʿtu wängel “Four Gospels”
            ESum014, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Libanos “Miracles of Libanos”
            ESum015, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESum016, Täʾamrä Maryam “Miracles of Mary”
            ESum017, Mäṣḥafä qǝddase "Missal"
            ESum018, Gädlä sämaʿtat, "Vitae of the Martyrs"
            ESum019, Mäṣḥafä krǝstǝnna “Book of the Christening” / Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESum020, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä fǝlsätu lä-ʾabunä Täklä Haymanot “Book of the Translation of ʾabunä Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of ʾabunä Täklä Haymanot”
            ESum021, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESum022, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESum023, Mäṣḥafä qǝddase “Missal”
            ESum024, Dawit “Psalter”
            ESum025, Dǝrsanä Maryam, Homiliary for the feasts of St. Mary
            ESum027, ʾArbaʿtu wängel “Four Gospels”
            ESum028, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESum029, Täʾamrä Maryam “Miracles of Mary”
            ESum030, Fragments
            ESum031, Dawit “Psalter”
            ESum032, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians”
            ESum033, Fragments
            ESum034, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESum035, Yä-ʿUra Mäsqäl däbdabbe, Land-charter of ʿUra Mäsqäl
            ESum037, Fragments of seven various manuscripts
            ESum040, ʾOrit “Octateuch”
            ESum041, Gädlä Qirqos "Vita of Cyricus"
            ESum042, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Iyäsus “Miracles of Jesus” / Täʾamrä Qirqos “Miracles of Cyricus” / Sälam läki ḫoḫǝtä mǝśraq... “Salutation to you, Threshold of the East…” / Täʾamrä Libanos “Miracles of Libanos”
            ESum045, Fragments of five various manuscripts
            ESum046, Fragments of four various manuscripts
            ESum047, Mäṣḥafä qǝddase “Missal”
            ESum050, Fragments of ten various manuscripts
            ESum050a, ʾArbaʿtu wängel “Four Gospels”
            ESum051, Mäftǝḥe śǝray “Undoing of charms”
            ESum052, ʾArganonä wǝddase “The Harp of Praise”
            ESum053, Mälkǝʾa ʾIyäsus “Image of Jesus” / Mälkǝʾa Maryam “Image of Mary” / Ṣälot zä-ʾǝgzǝʾtǝnä Maryam bä-Däbrä Golgota, Prayer of Our Lady on Mount Golgotha on the 21st of Säne
            ESum055, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Mäṣḥafä qedär “Book of the Jar” / Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESum058, Nägäśt dagǝmawi “The Second (Book) of Kings” / Nägäśt śalǝsawi “The Third (Book) of Kings” / Nägäśt rabǝʿawi “The Fourth (Book) of Kings”
            ESwq001, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESwq002, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians” / Täʾamrä Qwǝrban “Miracles of the Eucharist”
            ESwq003, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESwq004, Nägärä Maryam “The Story of Mary”
            ESwq005, Mäṣḥafä qǝddase “Missal”
            ESwq006, Gädlä Qirqos “Vita of Cyricus” / Täʾamrä Qirqos “Miracles of Cyricus” / Mälkәʾa Qirqos “Image of Cyricus” / Sälam-hymn for Cyricus
            ESwq008, Täʾamrä ʾIyäsus “Miracles of Jesus”
            
